started_at,ended_at,member_casual,trip_duration_min,time_of_day
2024-10-06 09:47:07.199,2024-10-06 10:06:00.947,member,18.8958,Morning Rush
2024-10-06 09:47:38.155,2024-10-06 09:56:38.198,member,9.000716666666667,Morning Rush
2024-10-06 09:47:54.159,2024-10-06 10:23:23.673,member,35.4919,Morning Rush
2024-10-06 09:49:12.127,2024-10-06 09:55:39.654,casual,6.458783333333333,Morning Rush
2024-10-06 09:51:39.316,2024-10-06 10:04:17.057,casual,12.629016666666667,Morning Rush
2024-10-06 09:51:56.211,2024-10-06 10:10:07.143,casual,18.1822,Morning Rush
2024-10-06 09:52:15.904,2024-10-06 10:14:22.695,member,22.113183333333332,Morning Rush
2024-10-06 09:53:19.491,2024-10-06 10:08:22.264,member,15.046216666666668,Morning Rush
2024-10-06 09:54:46.630,2024-10-06 10:01:08.341,casual,6.3618500000000004,Morning Rush
2024-10-06 09:55:34.892,2024-10-06 10:20:08.202,casual,24.555166666666665,Morning Rush
2024-10-06 09:56:00.155,2024-10-06 10:01:36.829,member,5.611233333333333,Morning Rush
2024-10-06 09:56:23.511,2024-10-06 10:05:02.270,casual,8.645983333333334,Morning Rush
2024-10-06 09:56:42.939,2024-10-06 10:02:18.787,member,5.597466666666667,Morning Rush
2024-10-06 09:57:43.222,2024-10-06 10:06:19.471,casual,8.60415,Morning Rush
2024-10-06 09:58:04.496,2024-10-06 10:05:48.341,member,7.7307500000000005,Morning Rush
2024-10-06 09:58:22.746,2024-10-06 10:00:50.829,member,2.46805,Morning Rush
2024-10-06 09:58:32.464,2024-10-06 10:27:07.642,casual,28.5863,Morning Rush
2024-10-06 09:58:44.111,2024-10-06 10:19:21.974,casual,20.631050000000002,Morning Rush
2024-10-06 10:00:19.221,2024-10-06 10:22:35.704,casual,22.274716666666666,Midday
2024-10-06 10:00:45.729,2024-10-06 10:04:16.756,member,3.5171166666666664,Midday
2024-10-06 10:01:15.067,2024-10-06 10:07:03.537,casual,5.807833333333334,Midday
2024-10-06 10:01:28.618,2024-10-06 10:13:46.197,casual,12.292983333333332,Midday
2024-10-06 10:02:05.901,2024-10-06 10:05:05.985,member,3.0014,Midday
2024-10-06 10:02:14.020,2024-10-06 10:23:04.786,casual,20.8461,Midday
2024-10-06 10:02:16.086,2024-10-06 10:23:59.576,member,21.724833333333333,Midday
2024-10-06 10:03:03.338,2024-10-06 10:03:08.110,member,0.07953333333333333,Midday
2024-10-06 10:04:36.620,2024-10-06 10:13:50.900,member,9.238,Midday
2024-10-06 10:06:11.065,2024-10-06 10:30:59.129,casual,24.801066666666667,Midday
2024-10-06 10:07:18.564,2024-10-06 10:16:10.989,casual,8.87375,Midday
2024-10-06 10:07:25.455,2024-10-06 10:26:24.164,casual,18.978483333333333,Midday
2024-10-06 10:08:03.929,2024-10-06 10:21:56.828,member,13.88165,Midday
2024-10-06 10:08:09.304,2024-10-06 10:48:09.182,casual,39.99796666666667,Midday
2024-10-06 10:08:55.373,2024-10-06 10:12:37.756,casual,3.7063833333333336,Midday
2024-10-06 10:09:03.678,2024-10-06 11:37:02.119,casual,87.97401666666666,Midday
2024-10-06 10:09:37.886,2024-10-06 10:24:35.523,casual,14.960616666666665,Midday
2024-10-06 10:09:48.615,2024-10-06 10:13:14.817,member,3.4367,Midday
2024-10-06 10:11:36.290,2024-10-06 10:17:09.340,member,5.550833333333333,Midday
2024-10-06 10:11:49.124,2024-10-06 10:46:32.630,casual,34.7251,Midday
2024-10-06 10:12:36.542,2024-10-06 10:33:06.918,member,20.506266666666665,Midday
2024-10-06 10:14:55.361,2024-10-06 10:19:28.201,member,4.547333333333333,Midday
2024-10-06 10:15:01.835,2024-10-06 10:27:21.712,member,12.331283333333333,Midday
2024-10-06 10:15:17.019,2024-10-06 10:28:18.802,casual,13.029716666666667,Midday
2024-10-06 10:16:47.300,2024-10-06 10:19:08.814,member,2.358566666666667,Midday
2024-10-06 10:17:47.709,2024-10-06 10:30:01.581,member,12.2312,Midday
2024-10-06 10:17:54.409,2024-10-06 10:48:41.699,casual,30.788166666666665,Midday
2024-10-06 10:19:01.030,2024-10-06 10:29:16.650,member,10.260333333333334,Midday
2024-10-06 10:19:20.367,2024-10-06 10:28:00.981,member,8.6769,Midday
2024-10-06 10:19:54.080,2024-10-06 10:41:12.103,member,21.300383333333333,Midday
2024-10-06 10:20:14.258,2024-10-06 10:50:13.767,member,29.99181666666667,Midday
2024-10-06 10:20:15.334,2024-10-06 10:31:00.792,casual,10.757633333333333,Midday
2024-10-06 10:21:46.681,2024-10-06 10:30:57.392,casual,9.178516666666667,Midday
2024-10-06 10:22:20.723,2024-10-06 11:04:26.830,casual,42.10178333333333,Midday
2024-10-06 10:22:22.731,2024-10-06 10:42:44.062,member,20.355516666666666,Midday
2024-10-06 10:22:47.040,2024-10-06 10:30:17.573,member,7.508883333333333,Midday
2024-10-06 10:22:48.273,2024-10-06 10:47:09.771,casual,24.3583,Midday
2024-10-06 10:23:05.174,2024-10-06 10:37:27.795,member,14.377016666666666,Midday
2024-10-06 10:24:00.697,2024-10-06 10:33:25.300,member,9.41005,Midday
2024-10-06 10:24:56.765,2024-10-06 10:51:01.292,member,26.07545,Midday
2024-10-06 10:24:58.900,2024-10-06 10:29:00.695,member,4.029916666666667,Midday
2024-10-06 10:27:03.728,2024-10-06 10:42:40.669,casual,15.615683333333333,Midday
2024-10-06 10:27:07.181,2024-10-06 10:41:22.008,member,14.247116666666667,Midday
2024-10-06 10:27:29.738,2024-10-06 10:48:41.152,casual,21.19023333333333,Midday
2024-10-06 10:28:29.006,2024-10-06 10:54:46.856,casual,26.2975,Midday
2024-10-06 10:28:29.217,2024-10-06 10:38:51.516,casual,10.371649999999999,Midday
2024-10-06 10:29:08.331,2024-10-06 10:31:34.301,member,2.4328333333333334,Midday
2024-10-06 10:29:14.676,2024-10-06 10:55:17.983,casual,26.055116666666667,Midday
2024-10-06 10:30:04.843,2024-10-06 10:39:04.920,member,9.001283333333333,Midday
2024-10-06 10:31:42.392,2024-10-06 10:41:31.202,member,9.8135,Midday
2024-10-06 10:32:53.145,2024-10-06 10:47:07.939,member,14.246566666666666,Midday
2024-10-06 10:33:26.440,2024-10-06 10:39:18.809,casual,5.872816666666667,Midday
2024-10-06 10:34:17.874,2024-10-06 10:34:38.386,casual,0.34186666666666665,Midday
2024-10-06 10:34:26.465,2024-10-06 10:52:15.406,casual,17.815683333333332,Midday
2024-10-06 10:35:32.330,2024-10-06 11:00:01.449,casual,24.485316666666666,Midday
2024-10-06 10:36:21.681,2024-10-06 11:15:29.591,casual,39.13183333333333,Midday
2024-10-06 10:36:28.638,2024-10-06 10:40:52.527,casual,4.39815,Midday
2024-10-06 10:37:41.718,2024-10-06 11:05:40.217,casual,27.974983333333334,Midday
2024-10-06 10:37:53.918,2024-10-06 10:42:37.656,member,4.7289666666666665,Midday
2024-10-06 10:37:59.797,2024-10-06 10:40:35.846,member,2.6008166666666668,Midday
2024-10-06 10:38:00.990,2024-10-06 11:00:59.534,casual,22.975733333333334,Midday
2024-10-06 10:38:12.036,2024-10-06 10:42:20.979,member,4.14905,Midday
2024-10-06 10:38:50.322,2024-10-06 10:50:08.655,member,11.30555,Midday
2024-10-06 10:39:19.306,2024-10-06 10:52:30.684,casual,13.189633333333335,Midday
2024-10-06 10:39:20.307,2024-10-06 10:43:50.484,casual,4.50295,Midday
2024-10-06 10:40:23.547,2024-10-06 10:55:33.831,member,15.1714,Midday
2024-10-06 10:40:29.072,2024-10-06 10:52:33.447,casual,12.072916666666666,Midday
2024-10-06 10:41:41.633,2024-10-06 10:56:20.733,member,14.651666666666667,Midday
2024-10-06 10:42:44.830,2024-10-06 10:47:09.927,member,4.418283333333333,Midday
2024-10-06 10:43:42.743,2024-10-06 10:58:00.375,casual,14.293866666666666,Midday
2024-10-06 10:43:47.035,2024-10-06 11:03:38.489,casual,19.857566666666667,Midday
2024-10-06 10:44:40.847,2024-10-06 10:55:18.546,member,10.628316666666667,Midday
2024-10-06 10:45:14.988,2024-10-06 11:02:02.362,casual,16.789566666666666,Midday
2024-10-06 10:45:22.610,2024-10-06 10:54:39.004,member,9.273233333333334,Midday
2024-10-06 10:45:26.814,2024-10-06 11:14:55.370,casual,29.475933333333334,Midday
2024-10-06 10:45:54.787,2024-10-06 11:06:55.129,casual,21.0057,Midday
2024-10-06 10:48:32.180,2024-10-06 10:58:02.029,casual,9.497483333333333,Midday
2024-10-06 10:48:55.884,2024-10-06 10:56:52.269,member,7.93975,Midday
2024-10-06 10:50:42.832,2024-10-06 11:34:51.918,member,44.15143333333333,Midday
2024-10-06 10:51:13.512,2024-10-06 11:02:01.314,member,10.7967,Midday
2024-10-06 10:51:52.642,2024-10-06 10:56:36.584,casual,4.732366666666667,Midday
2024-10-06 10:51:53.216,2024-10-06 11:11:02.484,casual,19.154466666666668,Midday
2024-10-06 10:52:02.472,2024-10-06 11:06:27.810,casual,14.4223,Midday
2024-10-06 10:52:20.235,2024-10-06 11:10:22.387,casual,18.035866666666667,Midday
2024-10-06 10:52:21.626,2024-10-06 10:58:47.705,member,6.43465,Midday
2024-10-06 10:52:43.376,2024-10-06 11:10:31.034,member,17.7943,Midday
2024-10-06 10:52:52.160,2024-10-06 10:56:45.575,member,3.89025,Midday
2024-10-06 10:53:27.342,2024-10-06 11:35:20.096,casual,41.87923333333333,Midday
2024-10-06 10:53:35.268,2024-10-06 11:10:48.724,member,17.224266666666665,Midday
2024-10-06 10:54:17.662,2024-10-06 11:05:30.499,casual,11.21395,Midday
2024-10-06 10:54:20.774,2024-10-06 11:07:42.766,casual,13.366533333333333,Midday
2024-10-06 10:55:09.896,2024-10-06 11:08:28.268,casual,13.306199999999999,Midday
2024-10-06 10:55:55.708,2024-10-06 11:02:06.537,casual,6.180483333333333,Midday
2024-10-06 10:57:03.053,2024-10-06 11:23:25.224,casual,26.369516666666666,Midday
2024-10-06 10:57:14.595,2024-10-06 11:08:01.668,casual,10.78455,Midday
2024-10-06 10:57:24.594,2024-10-06 11:09:30.650,member,12.100933333333334,Midday
2024-10-06 10:57:33.418,2024-10-06 10:59:46.630,member,2.2201999999999997,Midday
2024-10-06 10:57:36.689,2024-10-06 11:13:26.489,casual,15.83,Midday
2024-10-06 10:57:41.795,2024-10-06 11:20:37.446,member,22.92751666666667,Midday
2024-10-06 10:59:01.327,2024-10-06 11:53:37.246,member,54.59865,Midday
2024-10-06 10:59:30.083,2024-10-06 11:14:04.629,member,14.575766666666668,Midday
2024-10-06 11:00:08.213,2024-10-06 11:06:18.550,member,6.172283333333334,Midday
2024-10-06 11:00:11.864,2024-10-06 11:06:29.651,member,6.296449999999999,Midday
2024-10-06 11:00:34.892,2024-10-06 11:04:23.506,member,3.8102333333333336,Midday
2024-10-06 11:01:44.539,2024-10-06 12:39:24.427,casual,97.6648,Midday
2024-10-06 11:02:18.605,2024-10-06 11:13:00.246,member,10.694016666666666,Midday
2024-10-06 11:02:52.221,2024-10-06 11:06:06.376,member,3.2359166666666668,Midday
2024-10-06 11:02:52.480,2024-10-06 11:14:39.296,member,11.780266666666668,Midday
2024-10-06 11:02:53.445,2024-10-06 11:14:47.539,casual,11.901566666666668,Midday
2024-10-06 11:03:15.167,2024-10-06 11:23:02.069,casual,19.7817,Midday
2024-10-06 11:03:42.704,2024-10-06 11:28:20.053,member,24.62248333333333,Midday
2024-10-06 11:04:11.160,2024-10-06 11:20:05.769,member,15.91015,Midday
2024-10-06 11:04:18.267,2024-10-06 11:29:03.211,casual,24.749066666666668,Midday
2024-10-06 11:04:38.173,2024-10-06 11:21:33.304,member,16.91885,Midday
2024-10-06 11:04:44.006,2024-10-06 11:21:47.448,casual,17.057366666666667,Midday
2024-10-06 11:05:12.623,2024-10-06 11:28:52.653,member,23.667166666666667,Midday
2024-10-06 11:06:01.648,2024-10-06 11:09:33.398,member,3.529166666666667,Midday
2024-10-06 11:06:34.693,2024-10-06 11:18:09.543,member,11.580833333333334,Midday
2024-10-06 11:06:36.096,2024-10-06 11:09:56.461,casual,3.3394166666666667,Midday
2024-10-06 11:07:32.479,2024-10-06 11:08:02.403,member,0.4987333333333333,Midday
2024-10-06 11:07:43.730,2024-10-06 11:15:57.078,member,8.222466666666667,Midday
2024-10-06 11:09:10.941,2024-10-06 11:09:41.183,member,0.5040333333333333,Midday
2024-10-06 11:09:22.464,2024-10-06 11:13:02.442,member,3.6663,Midday
2024-10-06 11:09:45.553,2024-10-06 11:16:31.613,member,6.767666666666667,Midday
2024-10-06 11:09:55.884,2024-10-06 11:22:51.759,casual,12.93125,Midday
2024-10-06 11:11:06.329,2024-10-06 11:16:05.283,casual,4.982566666666667,Midday
2024-10-06 11:11:50.409,2024-10-06 11:16:09.236,member,4.313783333333333,Midday
2024-10-06 11:12:09.347,2024-10-06 11:28:08.234,casual,15.981449999999999,Midday
2024-10-06 11:12:09.876,2024-10-06 11:28:22.978,member,16.218366666666665,Midday
2024-10-06 11:12:47.095,2024-10-06 11:18:10.029,member,5.382233333333334,Midday
2024-10-06 11:13:24.192,2024-10-06 11:22:13.871,member,8.827983333333332,Midday
2024-10-06 11:14:15.097,2024-10-06 11:25:48.478,member,11.55635,Midday
2024-10-06 11:15:06.114,2024-10-06 11:32:40.844,member,17.578833333333332,Midday
2024-10-06 11:15:37.825,2024-10-06 11:23:58.460,casual,8.343916666666667,Midday
2024-10-06 11:16:12.390,2024-10-06 11:24:20.994,member,8.1434,Midday
2024-10-06 11:16:16.347,2024-10-06 11:20:14.362,member,3.9669166666666666,Midday
2024-10-06 11:16:38.364,2024-10-06 11:32:53.861,casual,16.25828333333333,Midday
2024-10-06 11:16:47.722,2024-10-06 11:22:14.337,member,5.443583333333334,Midday
2024-10-06 11:17:35.638,2024-10-06 11:19:51.189,member,2.259183333333333,Midday
2024-10-06 11:18:13.083,2024-10-06 11:35:05.152,member,16.867816666666666,Midday
2024-10-06 11:18:20.199,2024-10-06 11:38:06.696,member,19.77495,Midday
2024-10-06 11:18:24.097,2024-10-06 11:28:15.093,casual,9.849933333333333,Midday
2024-10-06 11:19:02.449,2024-10-06 11:25:45.426,member,6.716283333333333,Midday
2024-10-06 11:19:52.992,2024-10-06 11:25:08.659,member,5.261116666666666,Midday
2024-10-06 11:20:42.958,2024-10-06 11:30:16.534,casual,9.5596,Midday
2024-10-06 11:24:03.805,2024-10-06 11:34:23.385,member,10.326333333333334,Midday
2024-10-06 11:24:37.273,2024-10-06 11:49:24.592,casual,24.78865,Midday
2024-10-06 11:24:50.982,2024-10-06 11:37:23.403,casual,12.54035,Midday
2024-10-06 11:24:59.583,2024-10-06 11:25:31.902,casual,0.5386500000000001,Midday
2024-10-06 11:24:59.736,2024-10-06 11:44:40.857,casual,19.685350000000003,Midday
2024-10-06 11:25:59.529,2024-10-06 11:33:39.333,member,7.663399999999999,Midday
2024-10-06 11:26:45.187,2024-10-06 11:37:54.237,member,11.150833333333333,Midday
2024-10-06 11:27:23.879,2024-10-06 11:33:35.796,member,6.198616666666666,Midday
2024-10-06 11:28:28.106,2024-10-06 11:44:40.533,member,16.207116666666668,Midday
2024-10-06 11:28:30.344,2024-10-06 11:42:53.898,member,14.392566666666665,Midday
2024-10-06 11:28:33.972,2024-10-06 11:31:48.135,member,3.23605,Midday
2024-10-06 11:29:22.183,2024-10-06 11:38:54.898,casual,9.545250000000001,Midday
2024-10-06 11:29:31.710,2024-10-06 11:50:27.850,member,20.93566666666667,Midday
2024-10-06 11:30:26.118,2024-10-06 12:11:18.504,casual,40.8731,Midday
2024-10-06 11:31:05.122,2024-10-06 11:50:06.363,member,19.020683333333334,Midday
2024-10-06 11:31:13.534,2024-10-06 11:38:36.079,member,7.37575,Midday
2024-10-06 11:32:29.354,2024-10-06 11:35:54.415,member,3.4176833333333336,Midday
2024-10-06 11:32:57.346,2024-10-06 11:42:44.669,member,9.788716666666666,Midday
2024-10-06 11:32:58.115,2024-10-06 12:49:24.813,casual,76.44496666666667,Midday
2024-10-06 11:34:26.934,2024-10-06 12:05:28.248,member,31.021900000000002,Midday
2024-10-06 11:34:45.600,2024-10-06 12:00:28.109,member,25.708483333333334,Midday
2024-10-06 11:35:01.959,2024-10-06 11:39:24.284,member,4.372083333333333,Midday
2024-10-06 11:36:26.060,2024-10-06 11:48:47.596,casual,12.358933333333333,Midday
2024-10-06 11:37:54.633,2024-10-06 11:54:19.978,member,16.422416666666667,Midday
2024-10-06 11:38:07.081,2024-10-06 11:44:05.613,member,5.975533333333333,Midday
2024-10-06 11:38:28.938,2024-10-06 11:52:54.469,member,14.425516666666665,Midday
2024-10-06 11:38:39.955,2024-10-06 11:45:27.427,member,6.7912,Midday
2024-10-06 11:39:40.449,2024-10-06 12:33:23.482,casual,53.717216666666666,Midday
2024-10-06 11:39:49.445,2024-10-06 11:47:05.768,member,7.272049999999999,Midday
2024-10-06 11:39:53.954,2024-10-06 11:46:26.170,member,6.536933333333334,Midday
2024-10-06 11:40:05.342,2024-10-06 12:14:41.083,member,34.595683333333334,Midday
2024-10-06 11:40:06.064,2024-10-06 11:54:07.535,member,14.024516666666667,Midday
2024-10-06 11:40:09.152,2024-10-06 11:40:36.132,casual,0.44966666666666666,Midday
2024-10-06 11:40:17.238,2024-10-06 12:36:08.021,casual,55.84638333333333,Midday
2024-10-06 11:41:10.356,2024-10-06 12:02:58.653,member,21.80495,Midday
2024-10-06 11:41:22.519,2024-10-06 11:49:09.486,casual,7.782783333333333,Midday
2024-10-06 11:41:25.075,2024-10-06 11:59:22.628,casual,17.95921666666667,Midday
2024-10-06 11:41:27.337,2024-10-06 11:58:17.840,member,16.841716666666667,Midday
2024-10-06 11:42:27.677,2024-10-06 11:50:09.251,member,7.6929,Midday
2024-10-06 11:42:33.832,2024-10-06 12:00:56.858,member,18.383766666666666,Midday
2024-10-06 11:42:44.609,2024-10-06 11:48:35.585,casual,5.8496,Midday
2024-10-06 11:42:58.028,2024-10-06 11:49:20.802,member,6.379566666666666,Midday
2024-10-06 11:43:00.291,2024-10-06 11:51:39.058,casual,8.646116666666668,Midday
2024-10-06 11:43:02.146,2024-10-06 11:47:42.361,casual,4.670249999999999,Midday
2024-10-06 11:43:43.008,2024-10-06 11:49:04.630,casual,5.360366666666667,Midday
2024-10-06 11:44:28.293,2024-10-06 11:58:24.977,member,13.944733333333334,Midday
2024-10-06 11:44:33.764,2024-10-06 11:55:03.027,casual,10.487716666666667,Midday
2024-10-06 11:45:04.468,2024-10-06 11:59:39.822,member,14.589233333333334,Midday
2024-10-06 11:45:12.566,2024-10-06 11:51:57.455,member,6.74815,Midday
2024-10-06 11:45:14.126,2024-10-06 11:53:16.258,casual,8.035533333333333,Midday
2024-10-06 11:46:07.140,2024-10-06 12:11:35.779,casual,25.477316666666663,Midday
2024-10-06 11:46:38.195,2024-10-06 11:58:43.932,casual,12.095616666666666,Midday
2024-10-06 11:47:18.813,2024-10-06 11:58:30.275,casual,11.191033333333333,Midday
2024-10-06 11:47:55.173,2024-10-06 12:29:28.620,member,41.55745,Midday
2024-10-06 11:48:11.553,2024-10-06 11:57:54.904,casual,9.722516666666667,Midday
2024-10-06 11:48:27.203,2024-10-06 11:52:52.471,casual,4.421133333333333,Midday
2024-10-06 11:48:58.440,2024-10-06 11:49:00.563,member,0.035383333333333336,Midday
2024-10-06 11:49:04.475,2024-10-06 11:58:08.675,casual,9.07,Midday
2024-10-06 11:49:30.975,2024-10-06 12:01:55.625,casual,12.410833333333333,Midday
2024-10-06 11:50:25.486,2024-10-06 11:58:41.435,member,8.265816666666668,Midday
2024-10-06 11:50:41.273,2024-10-06 12:05:07.434,member,14.436016666666665,Midday
2024-10-06 11:50:48.719,2024-10-06 12:07:07.579,casual,16.314333333333334,Midday
2024-10-06 11:50:52.055,2024-10-06 12:10:49.421,casual,19.9561,Midday
2024-10-06 11:50:52.594,2024-10-06 12:10:53.800,casual,20.0201,Midday
2024-10-06 11:52:32.257,2024-10-06 12:00:39.900,member,8.127383333333333,Midday
2024-10-06 11:52:59.782,2024-10-06 12:37:26.697,casual,44.44858333333333,Midday
2024-10-06 11:53:51.396,2024-10-06 12:00:59.249,casual,7.130883333333333,Midday
2024-10-06 11:54:39.986,2024-10-06 12:11:12.962,casual,16.5496,Midday
2024-10-06 11:55:06.689,2024-10-06 12:02:44.869,member,7.636333333333334,Midday
2024-10-06 11:56:36.155,2024-10-06 12:03:13.456,casual,6.621683333333333,Midday
2024-10-06 11:56:40.731,2024-10-06 12:05:17.631,casual,8.615,Midday
2024-10-06 11:57:07.309,2024-10-06 12:17:33.449,casual,20.43566666666667,Midday
2024-10-06 11:57:32.630,2024-10-06 13:06:50.641,member,69.30018333333334,Midday
2024-10-06 11:57:41.453,2024-10-06 12:08:14.067,casual,10.543566666666667,Midday
2024-10-06 11:59:21.689,2024-10-06 12:12:23.161,member,13.024533333333332,Midday
2024-10-06 11:59:26.800,2024-10-06 12:09:10.913,casual,9.735216666666668,Midday
2024-10-06 11:59:34.030,2024-10-06 12:21:57.074,member,22.38406666666667,Midday
2024-10-06 12:00:06.245,2024-10-06 12:19:22.926,casual,19.278016666666666,Midday
2024-10-06 12:01:34.128,2024-10-06 12:10:39.030,casual,9.081700000000001,Midday
2024-10-06 12:01:49.018,2024-10-06 12:13:17.106,casual,11.468133333333332,Midday
2024-10-06 12:02:40.863,2024-10-06 12:18:50.491,member,16.160466666666668,Midday
2024-10-06 12:02:45.180,2024-10-06 12:15:31.453,casual,12.771216666666668,Midday
2024-10-06 12:02:54.540,2024-10-06 12:03:53.293,casual,0.9792166666666666,Midday
2024-10-06 12:03:15.692,2024-10-06 12:10:26.385,member,7.178216666666667,Midday
2024-10-06 12:04:04.065,2024-10-06 12:13:56.422,casual,9.872616666666666,Midday
2024-10-06 12:05:46.617,2024-10-06 13:34:43.295,casual,88.94463333333333,Midday
2024-10-06 12:05:58.840,2024-10-06 12:35:33.874,casual,29.583900000000003,Midday
2024-10-06 12:06:15.893,2024-10-06 12:18:54.101,member,12.6368,Midday
2024-10-06 12:06:49.985,2024-10-06 12:23:13.098,member,16.38521666666667,Midday
2024-10-06 12:06:51.263,2024-10-06 12:36:20.853,casual,29.493166666666664,Midday
2024-10-06 12:07:43.989,2024-10-06 12:15:19.583,casual,7.593233333333333,Midday
2024-10-06 12:08:09.064,2024-10-06 12:19:51.213,member,11.702483333333333,Midday
2024-10-06 12:08:52.614,2024-10-06 12:15:58.483,member,7.0978166666666676,Midday
2024-10-06 12:10:30.940,2024-10-06 12:20:41.284,member,10.172400000000001,Midday
2024-10-06 12:10:36.517,2024-10-06 12:26:14.984,member,15.641116666666667,Midday
2024-10-06 12:10:50.348,2024-10-06 12:19:00.379,casual,8.167183333333334,Midday
2024-10-06 12:11:13.782,2024-10-06 12:31:56.572,member,20.713166666666666,Midday
2024-10-06 12:11:59.765,2024-10-06 12:43:14.601,member,31.24726666666667,Midday
2024-10-06 12:12:36.122,2024-10-06 12:27:54.964,casual,15.314033333333333,Midday
2024-10-06 12:13:01.091,2024-10-06 12:29:42.339,member,16.68746666666667,Midday
2024-10-06 12:13:01.491,2024-10-06 12:22:28.507,member,9.450266666666666,Midday
2024-10-06 12:13:58.505,2024-10-06 12:36:13.945,member,22.257333333333335,Midday
2024-10-06 12:14:34.815,2024-10-06 12:32:20.305,casual,17.758166666666668,Midday
2024-10-06 12:14:48.698,2024-10-06 12:23:53.838,casual,9.085666666666667,Midday
2024-10-06 12:16:01.568,2024-10-06 12:36:36.478,casual,20.581833333333336,Midday
2024-10-06 12:16:08.068,2024-10-06 12:45:15.611,casual,29.125716666666666,Midday
2024-10-06 12:17:35.989,2024-10-06 12:25:32.993,member,7.950066666666667,Midday
2024-10-06 12:17:49.476,2024-10-06 12:23:51.015,member,6.02565,Midday
2024-10-06 12:17:59.569,2024-10-06 13:19:37.537,casual,61.632799999999996,Midday
2024-10-06 12:18:07.509,2024-10-06 12:23:46.458,member,5.649150000000001,Midday
2024-10-06 12:19:15.306,2024-10-06 12:33:56.453,member,14.685783333333335,Midday
2024-10-06 12:20:11.209,2024-10-06 12:38:38.665,casual,18.4576,Midday
2024-10-06 12:20:14.567,2024-10-06 13:39:35.629,casual,79.35103333333333,Midday
2024-10-06 12:21:29.659,2024-10-06 12:41:08.832,casual,19.65288333333333,Midday
2024-10-06 12:21:33.078,2024-10-06 12:24:25.093,member,2.8669166666666666,Midday
2024-10-06 12:21:56.146,2024-10-06 13:25:59.845,member,64.06165,Midday
2024-10-06 12:23:03.509,2024-10-06 12:34:49.033,member,11.758733333333334,Midday
2024-10-06 12:23:34.909,2024-10-06 12:24:26.182,member,0.85455,Midday
2024-10-06 12:24:18.976,2024-10-06 12:37:21.003,casual,13.033783333333334,Midday
2024-10-06 12:24:20.093,2024-10-06 13:24:40.557,casual,60.34106666666666,Midday
2024-10-06 12:24:45.676,2024-10-06 12:31:56.027,member,7.172516666666667,Midday
2024-10-06 12:24:46.058,2024-10-06 12:34:26.126,casual,9.6678,Midday
2024-10-06 12:25:00.902,2024-10-06 12:39:00.748,casual,13.997433333333333,Midday
2024-10-06 12:25:01.761,2024-10-06 12:31:52.201,member,6.8406666666666665,Midday
2024-10-06 12:25:12.336,2024-10-06 12:30:38.121,member,5.42975,Midday
2024-10-06 12:27:12.047,2024-10-06 12:30:53.201,member,3.6858999999999997,Midday
2024-10-06 12:27:20.643,2024-10-06 12:32:26.831,casual,5.103133333333333,Midday
2024-10-06 12:27:41.576,2024-10-06 12:37:15.217,member,9.560683333333333,Midday
2024-10-06 12:28:15.519,2024-10-06 12:34:08.688,casual,5.88615,Midday
2024-10-06 12:28:20.454,2024-10-06 12:31:13.014,member,2.876,Midday
2024-10-06 12:32:14.140,2024-10-06 12:47:37.162,casual,15.383700000000001,Midday
2024-10-06 12:32:18.344,2024-10-06 13:07:18.946,casual,35.01003333333333,Midday
2024-10-06 12:32:38.833,2024-10-06 13:17:27.445,casual,44.8102,Midday
2024-10-06 12:32:50.788,2024-10-06 12:49:53.090,casual,17.03836666666667,Midday
2024-10-06 12:32:56.149,2024-10-06 12:40:18.764,member,7.376916666666667,Midday
2024-10-06 12:33:59.874,2024-10-06 13:28:28.374,casual,54.475,Midday
2024-10-06 12:34:12.809,2024-10-06 13:26:10.112,casual,51.95505,Midday
2024-10-06 12:34:14.995,2024-10-06 12:40:13.594,casual,5.97665,Midday
2024-10-06 12:34:42.865,2024-10-06 13:12:56.482,casual,38.22695,Midday
2024-10-06 12:34:58.416,2024-10-06 13:51:16.468,casual,76.30086666666666,Midday
2024-10-06 12:35:54.082,2024-10-06 12:47:48.650,member,11.909466666666667,Midday
2024-10-06 12:35:59.772,2024-10-06 12:47:11.509,casual,11.195616666666666,Midday
2024-10-06 12:36:47.348,2024-10-06 12:53:47.943,member,17.009916666666665,Midday
2024-10-06 12:36:52.604,2024-10-06 12:46:03.610,member,9.183433333333333,Midday
2024-10-06 12:36:57.172,2024-10-06 12:51:49.393,member,14.87035,Midday
2024-10-06 12:37:25.179,2024-10-06 12:53:34.296,member,16.15195,Midday
2024-10-06 12:37:43.247,2024-10-06 12:48:55.510,member,11.204383333333334,Midday
2024-10-06 12:38:12.127,2024-10-06 12:45:42.806,member,7.511316666666667,Midday
2024-10-06 12:38:37.197,2024-10-06 13:43:48.867,casual,65.1945,Midday
2024-10-06 12:38:38.093,2024-10-06 12:54:59.153,casual,16.351,Midday
2024-10-06 12:38:48.560,2024-10-06 12:53:44.650,member,14.934833333333334,Midday
2024-10-06 12:38:50.530,2024-10-06 12:43:39.626,casual,4.818266666666667,Midday
2024-10-06 12:38:55.672,2024-10-06 12:53:37.619,casual,14.699116666666667,Midday
2024-10-06 12:39:09.075,2024-10-06 14:25:28.349,member,106.32123333333334,Midday
